"","tool","run","parameter","moment","value"
"9674","nm7","0183","OMEGA2.1","se",NA
"9675","nm7","0183","OMEGA2.2","estimate","0.074303"
"9676","nm7","0183","OMEGA2.2","prse",NA
"9677","nm7","0183","OMEGA2.2","se",NA
"9678","nm7","0183","OMEGA3.1","estimate","-0.0145848"
"9679","nm7","0183","OMEGA3.1","prse",NA
"9680","nm7","0183","OMEGA3.1","se",NA
"9681","nm7","0183","OMEGA3.2","estimate","-0.020574"
"9682","nm7","0183","OMEGA3.2","prse",NA
"9683","nm7","0183","OMEGA3.2","se",NA
"9684","nm7","0183","OMEGA3.3","estimate","0.0450192"
"9685","nm7","0183","OMEGA3.3","prse",NA
"9686","nm7","0183","OMEGA3.3","se",NA
"9687","nm7","0183","SIGMA1.1","estimate","0.0493183"
"9688","nm7","0183","SIGMA1.1","prse",NA
"9689","nm7","0183","SIGMA1.1","se",NA
"9690","nm7","0183","SIGMA2.1","estimate","0"
"9691","nm7","0183","SIGMA2.1","prse",NA
"9692","nm7","0183","SIGMA2.1","se",NA
"9693","nm7","0183","SIGMA2.2","estimate","0.183562"
"9694","nm7","0183","SIGMA2.2","prse",NA
"9695","nm7","0183","SIGMA2.2","se",NA
"9696","nm7","0183","cov","status","0"
"9697","nm7","0183","prob","text","0183 phase1 2 CMT like 1004 but diff. initial on V3"
"9698","nm7","0183","min","status","0"
"9699","nm7","0183","data","filename","../../1005bootdata/0183.csv"
"9700","nm7","0184","ofv","minimum","2730.57560792591"
"9701","nm7","0184","THETA1","estimate","10.2246"
"9702","nm7","0184","THETA1","prse",NA
"9703","nm7","0184","THETA1","se",NA
"9704","nm7","0184","THETA2","estimate","24.6532"
"9705","nm7","0184","THETA2","prse",NA
"9706","nm7","0184","THETA2","se",NA
"9707","nm7","0184","THETA3","estimate","0.0725109"
"9708","nm7","0184","THETA3","prse",NA
"9709","nm7","0184","THETA3","se",NA
"9710","nm7","0184","THETA4","estimate","3.61586"
"9711","nm7","0184","THETA4","prse",NA
"9712","nm7","0184","THETA4","se",NA
"9713","nm7","0184","THETA5","estimate","124.416"
"9714","nm7","0184","THETA5","prse",NA
"9715","nm7","0184","THETA5","se",NA
"9716","nm7","0184","THETA6","estimate","0.853275"
"9717","nm7","0184","THETA6","prse",NA
"9718","nm7","0184","THETA6","se",NA
"9719","nm7","0184","THETA7","estimate","1.45396"
"9720","nm7","0184","THETA7","prse",NA
"9721","nm7","0184","THETA7","se",NA
"9722","nm7","0184","OMEGA1.1","estimate","0.204865"
"9723","nm7","0184","OMEGA1.1","prse",NA
"9724","nm7","0184","OMEGA1.1","se",NA
"9725","nm7","0184","OMEGA2.1","estimate","0.146571"
"9726","nm7","0184","OMEGA2.1","prse",NA
"9727","nm7","0184","OMEGA2.1","se",NA
"9728","nm7","0184","OMEGA2.2","estimate","0.143546"
"9729","nm7","0184","OMEGA2.2","prse",NA
"9730","nm7","0184","OMEGA2.2","se",NA
"9731","nm7","0184","OMEGA3.1","estimate","-0.014698"
"9732","nm7","0184","OMEGA3.1","prse",NA
"9733","nm7","0184","OMEGA3.1","se",NA
"9734","nm7","0184","OMEGA3.2","estimate","-0.0412586"
"9735","nm7","0184","OMEGA3.2","prse",NA
"9736","nm7","0184","OMEGA3.2","se",NA
"9737","nm7","0184","OMEGA3.3","estimate","0.0254981"
"9738","nm7","0184","OMEGA3.3","prse",NA
"9739","nm7","0184","OMEGA3.3","se",NA
"9740","nm7","0184","SIGMA1.1","estimate","0.0470846"
"9741","nm7","0184","SIGMA1.1","prse",NA
"9742","nm7","0184","SIGMA1.1","se",NA
"9743","nm7","0184","SIGMA2.1","estimate","0"
"9744","nm7","0184","SIGMA2.1","prse",NA
"9745","nm7","0184","SIGMA2.1","se",NA
"9746","nm7","0184","SIGMA2.2","estimate","0.17468"
"9747","nm7","0184","SIGMA2.2","prse",NA
"9748","nm7","0184","SIGMA2.2","se",NA
"9749","nm7","0184","cov","status","0"
"9750","nm7","0184","prob","text","0184 phase1 2 CMT like 1004 but diff. initial on V3"
"9751","nm7","0184","min","status","0"
"9752","nm7","0184","data","filename","../../1005bootdata/0184.csv"
"9753","nm7","0185","ofv","minimum","2331.83465054892"
"9754","nm7","0185","THETA1","estimate","9.38632"
"9755","nm7","0185","THETA1","prse",NA
"9756","nm7","0185","THETA1","se",NA
"9757","nm7","0185","THETA2","estimate","22.5132"
"9758","nm7","0185","THETA2","prse",NA
"9759","nm7","0185","THETA2","se",NA
"9760","nm7","0185","THETA3","estimate","0.0669394"
"9761","nm7","0185","THETA3","prse",NA
"9762","nm7","0185","THETA3","se",NA
"9763","nm7","0185","THETA4","estimate","3.30175"
"9764","nm7","0185","THETA4","prse",NA
"9765","nm7","0185","THETA4","se",NA
"9766","nm7","0185","THETA5","estimate","130.162"
"9767","nm7","0185","THETA5","prse",NA
"9768","nm7","0185","THETA5","se",NA
"9769","nm7","0185","THETA6","estimate","1.1061"
"9770","nm7","0185","THETA6","prse",NA
"9771","nm7","0185","THETA6","se",NA
"9772","nm7","0185","THETA7","estimate","1.07544"
"9773","nm7","0185","THETA7","prse",NA
"9774","nm7","0185","THETA7","se",NA
"9775","nm7","0185","OMEGA1.1","estimate","0.224686"
"9776","nm7","0185","OMEGA1.1","prse",NA
"9777","nm7","0185","OMEGA1.1","se",NA
"9778","nm7","0185","OMEGA2.1","estimate","0.164571"
"9779","nm7","0185","OMEGA2.1","prse",NA
"9780","nm7","0185","OMEGA2.1","se",NA
"9781","nm7","0185","OMEGA2.2","estimate","0.1405"
"9782","nm7","0185","OMEGA2.2","prse",NA
"9783","nm7","0185","OMEGA2.2","se",NA
"9784","nm7","0185","OMEGA3.1","estimate","-0.0107431"
"9785","nm7","0185","OMEGA3.1","prse",NA
"9786","nm7","0185","OMEGA3.1","se",NA
"9787","nm7","0185","OMEGA3.2","estimate","-0.0206866"
"9788","nm7","0185","OMEGA3.2","prse",NA
"9789","nm7","0185","OMEGA3.2","se",NA
"9790","nm7","0185","OMEGA3.3","estimate","0.0349525"
"9791","nm7","0185","OMEGA3.3","prse",NA
"9792","nm7","0185","OMEGA3.3","se",NA
"9793","nm7","0185","SIGMA1.1","estimate","0.0491065"
"9794","nm7","0185","SIGMA1.1","prse",NA
"9795","nm7","0185","SIGMA1.1","se",NA
"9796","nm7","0185","SIGMA2.1","estimate","0"
"9797","nm7","0185","SIGMA2.1","prse",NA
"9798","nm7","0185","SIGMA2.1","se",NA
"9799","nm7","0185","SIGMA2.2","estimate","0.262016"
"9800","nm7","0185","SIGMA2.2","prse",NA
"9801","nm7","0185","SIGMA2.2","se",NA
"9802","nm7","0185","cov","status","0"
"9803","nm7","0185","prob","text","0185 phase1 2 CMT like 1004 but diff. initial on V3"
"9804","nm7","0185","min","status","0"
"9805","nm7","0185","data","filename","../../1005bootdata/0185.csv"
"9806","nm7","0186","ofv","minimum","2194.10979083187"
"9807","nm7","0186","THETA1","estimate","9.68861"
"9808","nm7","0186","THETA1","prse",NA
"9809","nm7","0186","THETA1","se",NA
"9810","nm7","0186","THETA2","estimate","25.6984"
"9811","nm7","0186","THETA2","prse",NA
"9812","nm7","0186","THETA2","se",NA
"9813","nm7","0186","THETA3","estimate","0.0750832"
"9814","nm7","0186","THETA3","prse",NA
"9815","nm7","0186","THETA3","se",NA
"9816","nm7","0186","THETA4","estimate","4.10561"
"9817","nm7","0186","THETA4","prse",NA
"9818","nm7","0186","THETA4","se",NA
"9819","nm7","0186","THETA5","estimate","106.937"
"9820","nm7","0186","THETA5","prse",NA
"9821","nm7","0186","THETA5","se",NA
"9822","nm7","0186","THETA6","estimate","0.913101"
"9823","nm7","0186","THETA6","prse",NA
"9824","nm7","0186","THETA6","se",NA
"9825","nm7","0186","THETA7","estimate","1.53696"
"9826","nm7","0186","THETA7","prse",NA
"9827","nm7","0186","THETA7","se",NA
"9828","nm7","0186","OMEGA1.1","estimate","0.216878"
"9829","nm7","0186","OMEGA1.1","prse",NA
"9830","nm7","0186","OMEGA1.1","se",NA
"9831","nm7","0186","OMEGA2.1","estimate","0.080354"
"9832","nm7","0186","OMEGA2.1","prse",NA
"9833","nm7","0186","OMEGA2.1","se",NA
"9834","nm7","0186","OMEGA2.2","estimate","0.0552439"
"9835","nm7","0186","OMEGA2.2","prse",NA
"9836","nm7","0186","OMEGA2.2","se",NA
"9837","nm7","0186","OMEGA3.1","estimate","-0.021482"
"9838","nm7","0186","OMEGA3.1","prse",NA
"9839","nm7","0186","OMEGA3.1","se",NA
"9840","nm7","0186","OMEGA3.2","estimate","-0.0432427"
"9841","nm7","0186","OMEGA3.2","prse",NA
"9842","nm7","0186","OMEGA3.2","se",NA
"9843","nm7","0186","OMEGA3.3","estimate","0.051011"
"9844","nm7","0186","OMEGA3.3","prse",NA
"9845","nm7","0186","OMEGA3.3","se",NA
"9846","nm7","0186","SIGMA1.1","estimate","0.0478138"
"9847","nm7","0186","SIGMA1.1","prse",NA
"9848","nm7","0186","SIGMA1.1","se",NA
"9849","nm7","0186","SIGMA2.1","estimate","0"
"9850","nm7","0186","SIGMA2.1","prse",NA
"9851","nm7","0186","SIGMA2.1","se",NA
"9852","nm7","0186","SIGMA2.2","estimate","0.193186"
"9853","nm7","0186","SIGMA2.2","prse",NA
"9854","nm7","0186","SIGMA2.2","se",NA
"9855","nm7","0186","cov","status","0"
"9856","nm7","0186","prob","text","0186 phase1 2 CMT like 1004 but diff. initial on V3"
"9857","nm7","0186","min","status","0"
"9858","nm7","0186","data","filename","../../1005bootdata/0186.csv"
"9859","nm7","0187","ofv","minimum","2385.30566554962"
"9860","nm7","0187","THETA1","estimate","7.87401"
"9861","nm7","0187","THETA1","prse",NA
"9862","nm7","0187","THETA1","se",NA
"9863","nm7","0187","THETA2","estimate","21.7575"
"9864","nm7","0187","THETA2","prse",NA
"9865","nm7","0187","THETA2","se",NA
"9866","nm7","0187","THETA3","estimate","0.0797366"
"9867","nm7","0187","THETA3","prse",NA
"9868","nm7","0187","THETA3","se",NA
"9869","nm7","0187","THETA4","estimate","3.48832"
"9870","nm7","0187","THETA4","prse",NA
"9871","nm7","0187","THETA4","se",NA
"9872","nm7","0187","THETA5","estimate","102.614"
"9873","nm7","0187","THETA5","prse",NA
"9874","nm7","0187","THETA5","se",NA
"9875","nm7","0187","THETA6","estimate","1.03201"
"9876","nm7","0187","THETA6","prse",NA
"9877","nm7","0187","THETA6","se",NA
"9878","nm7","0187","THETA7","estimate","1.84601"
"9879","nm7","0187","THETA7","prse",NA
"9880","nm7","0187","THETA7","se",NA
"9881","nm7","0187","OMEGA1.1","estimate","0.152446"
"9882","nm7","0187","OMEGA1.1","prse",NA
"9883","nm7","0187","OMEGA1.1","se",NA
"9884","nm7","0187","OMEGA2.1","estimate","0.112315"
"9885","nm7","0187","OMEGA2.1","prse",NA
"9886","nm7","0187","OMEGA2.1","se",NA
"9887","nm7","0187","OMEGA2.2","estimate","0.104381"
"9888","nm7","0187","OMEGA2.2","prse",NA
"9889","nm7","0187","OMEGA2.2","se",NA
"9890","nm7","0187","OMEGA3.1","estimate","-0.0225172"
"9891","nm7","0187","OMEGA3.1","prse",NA
"9892","nm7","0187","OMEGA3.1","se",NA
"9893","nm7","0187","OMEGA3.2","estimate","-0.0452995"
"9894","nm7","0187","OMEGA3.2","prse",NA
"9895","nm7","0187","OMEGA3.2","se",NA
"9896","nm7","0187","OMEGA3.3","estimate","0.0414388"
"9897","nm7","0187","OMEGA3.3","prse",NA
"9898","nm7","0187","OMEGA3.3","se",NA
"9899","nm7","0187","SIGMA1.1","estimate","0.0451859"
"9900","nm7","0187","SIGMA1.1","prse",NA
"9901","nm7","0187","SIGMA1.1","se",NA
"9902","nm7","0187","SIGMA2.1","estimate","0"
"9903","nm7","0187","SIGMA2.1","prse",NA
"9904","nm7","0187","SIGMA2.1","se",NA
"9905","nm7","0187","SIGMA2.2","estimate","0.146881"
"9906","nm7","0187","SIGMA2.2","prse",NA
"9907","nm7","0187","SIGMA2.2","se",NA
"9908","nm7","0187","cov","status","0"
"9909","nm7","0187","prob","text","0187 phase1 2 CMT like 1004 but diff. initial on V3"
"9910","nm7","0187","min","status","0"
"9911","nm7","0187","data","filename","../../1005bootdata/0187.csv"
"9912","nm7","0188","ofv","minimum","2705.05255383566"
"9913","nm7","0188","THETA1","estimate","10.3889"
"9914","nm7","0188","THETA1","prse",NA
"9915","nm7","0188","THETA1","se",NA
"9916","nm7","0188","THETA2","estimate","22.1144"
"9917","nm7","0188","THETA2","prse",NA
"9918","nm7","0188","THETA2","se",NA
"9919","nm7","0188","THETA3","estimate","0.0655706"
"9920","nm7","0188","THETA3","prse",NA
"9921","nm7","0188","THETA3","se",NA
"9922","nm7","0188","THETA4","estimate","2.98897"
"9923","nm7","0188","THETA4","prse",NA
"9924","nm7","0188","THETA4","se",NA
"9925","nm7","0188","THETA5","estimate","101.937"
"9926","nm7","0188","THETA5","prse",NA
"9927","nm7","0188","THETA5","se",NA
"9928","nm7","0188","THETA6","estimate","1.08503"
"9929","nm7","0188","THETA6","prse",NA
"9930","nm7","0188","THETA6","se",NA
"9931","nm7","0188","THETA7","estimate","0.515799"
"9932","nm7","0188","THETA7","prse",NA
"9933","nm7","0188","THETA7","se",NA
"9934","nm7","0188","OMEGA1.1","estimate","0.311108"
"9935","nm7","0188","OMEGA1.1","prse",NA
"9936","nm7","0188","OMEGA1.1","se",NA
"9937","nm7","0188","OMEGA2.1","estimate","0.182548"
"9938","nm7","0188","OMEGA2.1","prse",NA
"9939","nm7","0188","OMEGA2.1","se",NA
"9940","nm7","0188","OMEGA2.2","estimate","0.120347"
"9941","nm7","0188","OMEGA2.2","prse",NA
"9942","nm7","0188","OMEGA2.2","se",NA
"9943","nm7","0188","OMEGA3.1","estimate","-0.0240036"
"9944","nm7","0188","OMEGA3.1","prse",NA
"9945","nm7","0188","OMEGA3.1","se",NA
"9946","nm7","0188","OMEGA3.2","estimate","-0.0307118"
"9947","nm7","0188","OMEGA3.2","prse",NA
"9948","nm7","0188","OMEGA3.2","se",NA
"9949","nm7","0188","OMEGA3.3","estimate","0.0227523"
"9950","nm7","0188","OMEGA3.3","prse",NA
"9951","nm7","0188","OMEGA3.3","se",NA
"9952","nm7","0188","SIGMA1.1","estimate","0.04906"
"9953","nm7","0188","SIGMA1.1","prse",NA
"9954","nm7","0188","SIGMA1.1","se",NA
"9955","nm7","0188","SIGMA2.1","estimate","0"
"9956","nm7","0188","SIGMA2.1","prse",NA
"9957","nm7","0188","SIGMA2.1","se",NA
"9958","nm7","0188","SIGMA2.2","estimate","0.275575"
"9959","nm7","0188","SIGMA2.2","prse",NA
"9960","nm7","0188","SIGMA2.2","se",NA
"9961","nm7","0188","cov","status","0"
"9962","nm7","0188","prob","text","0188 phase1 2 CMT like 1004 but diff. initial on V3"
"9963","nm7","0188","min","status","0"
"9964","nm7","0188","data","filename","../../1005bootdata/0188.csv"
"9965","nm7","0189","ofv","minimum","2304.38570786384"
"9966","nm7","0189","THETA1","estimate","9.1837"
"9967","nm7","0189","THETA1","prse",NA
"9968","nm7","0189","THETA1","se",NA
"9969","nm7","0189","THETA2","estimate","22.5623"
"9970","nm7","0189","THETA2","prse",NA
"9971","nm7","0189","THETA2","se",NA
"9972","nm7","0189","THETA3","estimate","0.0763781"
"9973","nm7","0189","THETA3","prse",NA
"9974","nm7","0189","THETA3","se",NA
"9975","nm7","0189","THETA4","estimate","3.402"
"9976","nm7","0189","THETA4","prse",NA
"9977","nm7","0189","THETA4","se",NA
"9978","nm7","0189","THETA5","estimate","101.096"
"9979","nm7","0189","THETA5","prse",NA
"9980","nm7","0189","THETA5","se",NA
"9981","nm7","0189","THETA6","estimate","1.14868"
"9982","nm7","0189","THETA6","prse",NA
"9983","nm7","0189","THETA6","se",NA
"9984","nm7","0189","THETA7","estimate","1.24695"
"9985","nm7","0189","THETA7","prse",NA
"9986","nm7","0189","THETA7","se",NA
"9987","nm7","0189","OMEGA1.1","estimate","0.221856"
"9988","nm7","0189","OMEGA1.1","prse",NA
"9989","nm7","0189","OMEGA1.1","se",NA
"9990","nm7","0189","OMEGA2.1","estimate","0.148057"
"9991","nm7","0189","OMEGA2.1","prse",NA
"9992","nm7","0189","OMEGA2.1","se",NA
"9993","nm7","0189","OMEGA2.2","estimate","0.158035"
"9994","nm7","0189","OMEGA2.2","prse",NA
"9995","nm7","0189","OMEGA2.2","se",NA
"9996","nm7","0189","OMEGA3.1","estimate","-0.00531287"
"9997","nm7","0189","OMEGA3.1","prse",NA
"9998","nm7","0189","OMEGA3.1","se",NA
"9999","nm7","0189","OMEGA3.2","estimate","-0.0421696"
"10000","nm7","0189","OMEGA3.2","prse",NA
"10001","nm7","0189","OMEGA3.2","se",NA
"10002","nm7","0189","OMEGA3.3","estimate","0.0401057"
"10003","nm7","0189","OMEGA3.3","prse",NA
"10004","nm7","0189","OMEGA3.3","se",NA
"10005","nm7","0189","SIGMA1.1","estimate","0.0443499"
"10006","nm7","0189","SIGMA1.1","prse",NA
"10007","nm7","0189","SIGMA1.1","se",NA
"10008","nm7","0189","SIGMA2.1","estimate","0"
"10009","nm7","0189","SIGMA2.1","prse",NA
"10010","nm7","0189","SIGMA2.1","se",NA
"10011","nm7","0189","SIGMA2.2","estimate","0.107794"
"10012","nm7","0189","SIGMA2.2","prse",NA
"10013","nm7","0189","SIGMA2.2","se",NA
"10014","nm7","0189","cov","status","0"
"10015","nm7","0189","prob","text","0189 phase1 2 CMT like 1004 but diff. initial on V3"
"10016","nm7","0189","min","status","134"
"10017","nm7","0189","data","filename","../../1005bootdata/0189.csv"
"10018","nm7","0190","ofv","minimum","2318.48664399144"
"10019","nm7","0190","THETA1","estimate","8.21313"
"10020","nm7","0190","THETA1","prse",NA
"10021","nm7","0190","THETA1","se",NA
"10022","nm7","0190","THETA2","estimate","21.1698"
"10023","nm7","0190","THETA2","prse",NA
"10024","nm7","0190","THETA2","se",NA
"10025","nm7","0190","THETA3","estimate","0.0745528"
"10026","nm7","0190","THETA3","prse",NA
"10027","nm7","0190","THETA3","se",NA
"10028","nm7","0190","THETA4","estimate","3.71836"
"10029","nm7","0190","THETA4","prse",NA
"10030","nm7","0190","THETA4","se",NA
"10031","nm7","0190","THETA5","estimate","122.574"
"10032","nm7","0190","THETA5","prse",NA
"10033","nm7","0190","THETA5","se",NA
"10034","nm7","0190","THETA6","estimate","0.970069"
"10035","nm7","0190","THETA6","prse",NA
"10036","nm7","0190","THETA6","se",NA
"10037","nm7","0190","THETA7","estimate","1.8321"
"10038","nm7","0190","THETA7","prse",NA
"10039","nm7","0190","THETA7","se",NA
"10040","nm7","0190","OMEGA1.1","estimate","0.173595"
"10041","nm7","0190","OMEGA1.1","prse",NA
"10042","nm7","0190","OMEGA1.1","se",NA
"10043","nm7","0190","OMEGA2.1","estimate","0.10471"
"10044","nm7","0190","OMEGA2.1","prse",NA
"10045","nm7","0190","OMEGA2.1","se",NA
"10046","nm7","0190","OMEGA2.2","estimate","0.0686618"
"10047","nm7","0190","OMEGA2.2","prse",NA
"10048","nm7","0190","OMEGA2.2","se",NA
"10049","nm7","0190","OMEGA3.1","estimate","0.00909549"
"10050","nm7","0190","OMEGA3.1","prse",NA
"10051","nm7","0190","OMEGA3.1","se",NA
"10052","nm7","0190","OMEGA3.2","estimate","-0.0103994"
"10053","nm7","0190","OMEGA3.2","prse",NA
"10054","nm7","0190","OMEGA3.2","se",NA
"10055","nm7","0190","OMEGA3.3","estimate","0.0463479"
"10056","nm7","0190","OMEGA3.3","prse",NA
"10057","nm7","0190","OMEGA3.3","se",NA
"10058","nm7","0190","SIGMA1.1","estimate","0.0531687"
"10059","nm7","0190","SIGMA1.1","prse",NA
"10060","nm7","0190","SIGMA1.1","se",NA
"10061","nm7","0190","SIGMA2.1","estimate","0"
"10062","nm7","0190","SIGMA2.1","prse",NA
"10063","nm7","0190","SIGMA2.1","se",NA
"10064","nm7","0190","SIGMA2.2","estimate","0.136293"
"10065","nm7","0190","SIGMA2.2","prse",NA
"10066","nm7","0190","SIGMA2.2","se",NA
"10067","nm7","0190","cov","status","0"
"10068","nm7","0190","prob","text","0190 phase1 2 CMT like 1004 but diff. initial on V3"
"10069","nm7","0190","min","status","0"
"10070","nm7","0190","data","filename","../../1005bootdata/0190.csv"
"10071","nm7","0191","ofv","minimum","2513.25016196255"
"10072","nm7","0191","THETA1","estimate","8.77946"
"10073","nm7","0191","THETA1","prse",NA
"10074","nm7","0191","THETA1","se",NA
"10075","nm7","0191","THETA2","estimate","20.5933"
"10076","nm7","0191","THETA2","prse",NA
"10077","nm7","0191","THETA2","se",NA
"10078","nm7","0191","THETA3","estimate","0.067312"
"10079","nm7","0191","THETA3","prse",NA
"10080","nm7","0191","THETA3","se",NA
"10081","nm7","0191","THETA4","estimate","2.87124"
"10082","nm7","0191","THETA4","prse",NA
"10083","nm7","0191","THETA4","se",NA
"10084","nm7","0191","THETA5","estimate","97.7086"
"10085","nm7","0191","THETA5","prse",NA
"10086","nm7","0191","THETA5","se",NA
"10087","nm7","0191","THETA6","estimate","1.13621"
"10088","nm7","0191","THETA6","prse",NA
"10089","nm7","0191","THETA6","se",NA
"10090","nm7","0191","THETA7","estimate","1.36889"
"10091","nm7","0191","THETA7","prse",NA
"10092","nm7","0191","THETA7","se",NA
"10093","nm7","0191","OMEGA1.1","estimate","0.204468"
"10094","nm7","0191","OMEGA1.1","prse",NA
"10095","nm7","0191","OMEGA1.1","se",NA
"10096","nm7","0191","OMEGA2.1","estimate","0.141531"
"10097","nm7","0191","OMEGA2.1","prse",NA
"10098","nm7","0191","OMEGA2.1","se",NA
"10099","nm7","0191","OMEGA2.2","estimate","0.116205"
"10100","nm7","0191","OMEGA2.2","prse",NA
"10101","nm7","0191","OMEGA2.2","se",NA
"10102","nm7","0191","OMEGA3.1","estimate","-0.0117441"
"10103","nm7","0191","OMEGA3.1","prse",NA
"10104","nm7","0191","OMEGA3.1","se",NA
"10105","nm7","0191","OMEGA3.2","estimate","-0.0268305"
"10106","nm7","0191","OMEGA3.2","prse",NA
"10107","nm7","0191","OMEGA3.2","se",NA
"10108","nm7","0191","OMEGA3.3","estimate","0.0380626"
"10109","nm7","0191","OMEGA3.3","prse",NA
"10110","nm7","0191","OMEGA3.3","se",NA
"10111","nm7","0191","SIGMA1.1","estimate","0.0509647"
"10112","nm7","0191","SIGMA1.1","prse",NA
"10113","nm7","0191","SIGMA1.1","se",NA
"10114","nm7","0191","SIGMA2.1","estimate","0"
"10115","nm7","0191","SIGMA2.1","prse",NA
"10116","nm7","0191","SIGMA2.1","se",NA
"10117","nm7","0191","SIGMA2.2","estimate","0.191161"
"10118","nm7","0191","SIGMA2.2","prse",NA
"10119","nm7","0191","SIGMA2.2","se",NA
"10120","nm7","0191","cov","status","0"
"10121","nm7","0191","prob","text","0191 phase1 2 CMT like 1004 but diff. initial on V3"
"10122","nm7","0191","min","status","0"
"10123","nm7","0191","data","filename","../../1005bootdata/0191.csv"
"10124","nm7","0192","ofv","minimum","2528.68912943294"
"10125","nm7","0192","THETA1","estimate","9.41655"
"10126","nm7","0192","THETA1","prse",NA
"10127","nm7","0192","THETA1","se",NA
"10128","nm7","0192","THETA2","estimate","24.0123"
"10129","nm7","0192","THETA2","prse",NA
"10130","nm7","0192","THETA2","se",NA
